race_id,race_name,grade,距離,コース,馬場状態,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過順,上がり3F,単勝オッズ,人気,馬体重,調教師,年,場コード,回次,日次,レース番号,単勝払戻,複勝払戻,馬連払戻,馬単払戻,ワイド払戻,三連複払戻,三連単払戻
202644031108,C1六七八(C1七),,1600,ダート,良,10,5,5,ローゼンヴォルフ,牡7,56.0,藤本現暉,1:44.1,2.1/2,,40.7,14.5,6,,,2026,44,03,11,8,8:3810,8:910|7:440|2:210,7-8:24210,8-7:36100,7-8:6290|2-8:2110|2-7:1260,2-7-8:29540,8 → 7 → 2:197560
202644031109,C1六七八(C1七),,1400,ダート,良,1,7,9,ハーレムシャフル,牡4,56.0,和田譲治,1:27.8,,,37.9,3.4,2,,,2026,44,03,11,9,9:340,9:140|1:140|7:410,1-9:530,9-1:1230,1-9:240|7-9:930|1-7:1000,1-7-9:3070,9 → 1 → 7:10920
202644031109,C1六七八(C1七),,1400,ダート,良,2,1,1,キタノホウセキ,牝4,54.0,矢野貴之,1:28.2,2,,38.6,2.6,1,,,2026,44,03,11,9,9:340,9:140|1:140|7:410,1-9:530,9-1:1230,1-9:240|7-9:930|1-7:1000,1-7-9:3070,9 → 1 → 7:10920
202644031109,C1六七八(C1七),,1400,ダート,良,3,6,7,カゼノハガクレ,牝4,54.0,吉井章,1:28.2,クビ,,38.4,25.5,7,,,2026,44,03,11,9,9:340,9:140|1:140|7:410,1-9:530,9-1:1230,1-9:240|7-9:930|1-7:1000,1-7-9:3070,9 → 1 → 7:10920
202644031109,C1六七八(C1七),,1400,ダート,良,4,6,6,サクラフレイバー,牝5,54.0,西啓太,1:28.2,アタマ,,38.5,23.3,6,,,2026,44,03,11,9,9:340,9:140|1:140|7:410,1-9:530,9-1:1230,1-9:240|7-9:930|1-7:1000,1-7-9:3070,9 → 1 → 7:10920
202644031109,C1六七八(C1七),,1400,ダート,良,5,4,4,シャンデリアソング,牝4,54.0,達城龍次,1:28.3,クビ,,38.1,4.7,3,,,2026,44,03,11,9,9:340,9:140|1:140|7:410,1-9:530,9-1:1230,1-9:240|7-9:930|1-7:1000,1-7-9:3070,9 → 1 → 7:10920
202644031109,C1六七八(C1七),,1400,ダート,良,6,2,2,イフウドウドウ,牡4,56.0,藤田凌,1:28.5,3/4,,38.4,7.6,4,,,2026,44,03,11,9,9:340,9:140|1:140|7:410,1-9:530,9-1:1230,1-9:240|7-9:930|1-7:1000,1-7-9:3070,9 → 1 → 7:10920
202644031109,C1六七八(C1七),,1400,ダート,良,7,3,3,コスモトロイメル,牝4,54.0,鷹見陸,1:28.6,3/4,,38.8,11.9,5,,,2026,44,03,11,9,9:340,9:140|1:140|7:410,1-9:530,9-1:1230,1-9:240|7-9:930|1-7:1000,1-7-9:3070,9 → 1 → 7:10920
202644031109,C1六七八(C1七),,1400,ダート,良,8,7,8,バジルフレイバー,牝8,54.0,東原悠善,1:29.0,2,,38.1,92.7,10,,,2026,44,03,11,9,9:340,9:140|1:140|7:410,1-9:530,9-1:1230,1-9:240|7-9:930|1-7:1000,1-7-9:3070,9 → 1 → 7:10920
202644031109,C1六七八(C1七),,1400,ダート,良,9,8,10,サンサンラルーナ,牝4,54.0,仲原大生,1:29.1,1/2,,39.2,29.7,8,,,2026,44,03,11,9,9:340,9:140|1:140|7:410,1-9:530,9-1:1230,1-9:240|7-9:930|1-7:1000,1-7-9:3070,9 → 1 → 7:10920
202644031109,C1六七八(C1七),,1400,ダート,良,10,8,11,ドナアフロディテ,牝5,54.0,安藤洋一,1:29.3,1,,38.6,93.7,11,,,2026,44,03,11,9,9:340,9:140|1:140|7:410,1-9:530,9-1:1230,1-9:240|7-9:930|1-7:1000,1-7-9:3070,9 → 1 → 7:10920
202644031109,C1六七八(C1七),,1400,ダート,良,11,5,5,デスティニーホープ,牝4,51.0,▲高橋優,1:29.6,1.1/2,,39.0,45.9,9,,,2026,44,03,11,9,9:340,9:140|1:140|7:410,1-9:530,9-1:1230,1-9:240|7-9:930|1-7:1000,1-7-9:3070,9 → 1 → 7:10920
202644031110,C1六七八(C1七),,1200,ダート,良,1,8,13,ホワイトマジック,牡4,56.0,矢野貴之,1:14.0,,,37.9,1.9,1,,,2026,44,03,11,10,13:190,13:110|2:140|3:640,2-13:370,13-2:570,2-13:210|3-13:1260|2-3:1710,2-3-13:3400,13 → 2 → 3:8930
202644031110,C1六七八(C1七),,1200,ダート,良,2,2,2,マジシャンガール,牝4,54.0,和田譲治,1:14.3,1.3/4,,38.7,3.9,2,,,2026,44,03,11,10,13:190,13:110|2:140|3:640,2-13:370,13-2:570,2-13:210|3-13:1260|2-3:1710,2-3-13:3400,13 → 2 → 3:8930
202644031110,C1六七八(C1七),,1200,ダート,良,3,3,3,シュルーズベリー,牝4,54.0,藤本現暉,1:14.5,3/4,,38.8,68.3,8,,,2026,44,03,11,10,13:190,13:110|2:140|3:640,2-13:370,13-2:570,2-13:210|3-13:1260|2-3:1710,2-3-13:3400,13 → 2 → 3:8930
202644031110,C1六七八(C1七),,1200,ダート,良,4,6,9,ジーティーマジカル,牝4,54.0,藤田凌,1:14.6,1/2,,38.5,8.0,4,,,2026,44,03,11,10,13:190,13:110|2:140|3:640,2-13:370,13-2:570,2-13:210|3-13:1260|2-3:1710,2-3-13:3400,13 → 2 → 3:8930
202644031110,C1六七八(C1七),,1200,ダート,良,5,5,8,ヤンノカステップ,牝6,54.0,達城龍次,1:14.6,クビ,,38.1,11.9,5,,,2026,44,03,11,10,13:190,13:110|2:140|3:640,2-13:370,13-2:570,2-13:210|3-13:1260|2-3:1710,2-3-13:3400,13 → 2 → 3:8930
202644031110,C1六七八(C1七),,1200,ダート,良,6,5,7,アオイコウキ,牡6,56.0,高橋昭平,1:14.7,1/2,,38.2,79.7,11,,,2026,44,03,11,10,13:190,13:110|2:140|3:640,2-13:370,13-2:570,2-13:210|3-13:1260|2-3:1710,2-3-13:3400,13 → 2 → 3:8930
202644031110,C1六七八(C1七),,1200,ダート,良,7,4,5,ゴールドグラント,牝4,51.0,▲高橋優,1:14.8,1/2,,38.7,69.3,9,,,2026,44,03,11,10,13:190,13:110|2:140|3:640,2-13:370,13-2:570,2-13:210|3-13:1260|2-3:1710,2-3-13:3400,13 → 2 → 3:8930
202644031110,C1六七八(C1七),,1200,ダート,良,8,4,6,カヴァス,セ9,55.0,☆中山遥人,1:14.9,クビ,,38.4,35.6,7,,,2026,44,03,11,10,13:190,13:110|2:140|3:640,2-13:370,13-2:570,2-13:210|3-13:1260|2-3:1710,2-3-13:3400,13 → 2 → 3:8930
202644031110,C1六七八(C1七),,1200,ダート,良,9,7,11,ガストフロント,牡4,56.0,安藤洋一,1:14.9,クビ,,38.0,21.2,6,,,2026,44,03,11,10,13:190,13:110|2:140|3:640,2-13:370,13-2:570,2-13:210|3-13:1260|2-3:1710,2-3-13:3400,13 → 2 → 3:8930
202644031110,C1六七八(C1七),,1200,ダート,良,10,8,14,クレイジーフルーツ,牝4,53.0,☆谷内貫太,1:15.1,3/4,,38.4,198.9,13,,,2026,44,03,11,10,13:190,13:110|2:140|3:640,2-13:370,13-2:570,2-13:210|3-13:1260|2-3:1710,2-3-13:3400,13 → 2 → 3:8930
202644031110,C1六七八(C1七),,1200,ダート,良,11,6,10,アンモニャイト,牝4,54.0,横川怜央,1:15.2,1/2,,38.9,73.7,10,,,2026,44,03,11,10,13:190,13:110|2:140|3:640,2-13:370,13-2:570,2-13:210|3-13:1260|2-3:1710,2-3-13:3400,13 → 2 → 3:8930
202644031110,C1六七八(C1七),,1200,ダート,良,12,3,4,ナンセイタイム,牡5,56.0,西啓太,1:15.3,1/2,,39.4,7.8,3,,,2026,44,03,11,10,13:190,13:110|2:140|3:640,2-13:370,13-2:570,2-13:210|3-13:1260|2-3:1710,2-3-13:3400,13 → 2 → 3:8930
202644031110,C1六七八(C1七),,1200,ダート,良,13,7,12,ケイコウギュウゴ,牡4,56.0,千田洋,1:15.6,1.1/2,,38.7,252.3,14,,,2026,44,03,11,10,13:190,13:110|2:140|3:640,2-13:370,13-2:570,2-13:210|3-13:1260|2-3:1710,2-3-13:3400,13 → 2 → 3:8930
202644031111,プリムラ賞競走(B2),,1200,ダート,良,1,8,11,ライムフレイバー,牡4,56.0,藤本現暉,1:13.3,,,36.8,7.8,3,,,2026,44,03,11,11,11:780,11:150|1:160|12:110,1-11:2140,11-1:4360,1-11:600|11-12:240|1-12:260,1-11-12:1060,11 → 1 → 12:12230
202644031111,プリムラ賞競走(B2),,1200,ダート,良,2,1,1,ジューンドラゴン,牡4,56.0,達城龍次,1:13.3,クビ,,37.3,8.4,5,,,2026,44,03,11,11,11:780,11:150|1:160|12:110,1-11:2140,11-1:4360,1-11:600|11-12:240|1-12:260,1-11-12:1060,11 → 1 → 12:12230
202644031111,プリムラ賞競走(B2),,1200,ダート,良,3,8,12,クレド,牡7,56.0,矢野貴之,1:13.3,クビ,,36.9,1.6,1,,,2026,44,03,11,11,11:780,11:150|1:160|12:110,1-11:2140,11-1:4360,1-11:600|11-12:240|1-12:260,1-11-12:1060,11 → 1 → 12:12230
202644031111,プリムラ賞競走(B2),,1200,ダート,良,4,5,5,リュウノファウラー,牡7,56.0,安藤洋一,1:13.4,1/2,,37.3,8.3,4,,,2026,44,03,11,11,11:780,11:150|1:160|12:110,1-11:2140,11-1:4360,1-11:600|11-12:240|1-12:260,1-11-12:1060,11 → 1 → 12:12230
202644031111,プリムラ賞競走(B2),,1200,ダート,良,5,2,2,スピリットガイド,セ5,56.0,藤田凌,1:13.5,1/2,,37.0,47.8,7,,,2026,44,03,11,11,11:780,11:150|1:160|12:110,1-11:2140,11-1:4360,1-11:600|11-12:240|1-12:260,1-11-12:1060,11 → 1 → 12:12230
202644031111,プリムラ賞競走(B2),,1200,ダート,良,6,6,7,シャインフォール,牡7,56.0,吉井章,1:13.5,クビ,,37.3,15.0,6,,,2026,44,03,11,11,11:780,11:150|1:160|12:110,1-11:2140,11-1:4360,1-11:600|11-12:240|1-12:260,1-11-12:1060,11 → 1 → 12:12230
202644031111,プリムラ賞競走(B2),,1200,ダート,良,7,7,9,セントラルガバナー,セ5,56.0,西啓太,1:13.6,1/2,,37.4,6.2,2,,,2026,44,03,11,11,11:780,11:150|1:160|12:110,1-11:2140,11-1:4360,1-11:600|11-12:240|1-12:260,1-11-12:1060,11 → 1 → 12:12230
202644031111,プリムラ賞競走(B2),,1200,ダート,良,8,7,10,コスモソンジュ,牡5,56.0,和田譲治,1:13.7,1/2,,37.5,61.9,8,,,2026,44,03,11,11,11:780,11:150|1:160|12:110,1-11:2140,11-1:4360,1-11:600|11-12:240|1-12:260,1-11-12:1060,11 → 1 → 12:12230
202644031111,プリムラ賞競走(B2),,1200,ダート,良,9,5,6,アポロリヤム,セ7,56.0,仲原大生,1:13.7,アタマ,,37.0,90.2,9,,,2026,44,03,11,11,11:780,11:150|1:160|12:110,1-11:2140,11-1:4360,1-11:600|11-12:240|1-12:260,1-11-12:1060,11 → 1 → 12:12230
202644031111,プリムラ賞競走(B2),,1200,ダート,良,10,6,8,ニシノデフィレ,セ7,56.0,瀬川将輝,1:14.2,2.1/2,,37.5,107.9,10,,,2026,44,03,11,11,11:780,11:150|1:160|12:110,1-11:2140,11-1:4360,1-11:600|11-12:240|1-12:260,1-11-12:1060,11 → 1 → 12:12230
202644031111,プリムラ賞競走(B2),,1200,ダート,良,11,3,3,カンノンミカヅキ,牝4,54.0,菅原涼太,1:14.4,1,,37.1,175.0,11,,,2026,44,03,11,11,11:780,11:150|1:160|12:110,1-11:2140,11-1:4360,1-11:600|11-12:240|1-12:260,1-11-12:1060,11 → 1 → 12:12230
202644031111,プリムラ賞競走(B2),,1200,ダート,良,12,4,4,モンゲーキララ,牝4,53.0,☆中山遥人,1:14.9,2.1/2,,37.2,178.8,12,,,2026,44,03,11,11,11:780,11:150|1:160|12:110,1-11:2140,11-1:4360,1-11:600|11-12:240|1-12:260,1-11-12:1060,11 → 1 → 12:12230
202643031208,ツクシスプリント(B1),,1200,ダート,良,1,8,10,レーザーショー,牡5,56.0,本橋孝太,1:14.2,,,38.3,21.6,4,,,2026,43,03,12,8,10:2160,10:380|1:160|7:390,1-10:3320,10-1:12800,1-10:840|7-10:2610|1-7:1300,1-7-10:12020,10 → 1 → 7:117300
202643031208,ツクシスプリント(B1),,1200,ダート,良,2,1,1,サンマルシップ,牡8,56.0,御神本訓,1:14.3,1/2,,39.4,5.1,2,,,2026,43,03,12,8,10:2160,10:380|1:160|7:390,1-10:3320,10-1:12800,1-10:840|7-10:2610|1-7:1300,1-7-10:12020,10 → 1 → 7:117300
202643031208,ツクシスプリント(B1),,1200,ダート,良,3,6,7,ヘリアンフォラ,牝5,54.0,笹川翼,1:14.4,1/2,,38.1,49.2,7,,,2026,43,03,12,8,10:2160,10:380|1:160|7:390,1-10:3320,10-1:12800,1-10:840|7-10:2610|1-7:1300,1-7-10:12020,10 → 1 → 7:117300
202643031208,ツクシスプリント(B1),,1200,ダート,良,4,7,9,ゾディアックレーヴ,牡8,56.0,篠谷葵,1:14.7,1.1/2,,37.8,32.3,6,,,2026,43,03,12,8,10:2160,10:380|1:160|7:390,1-10:3320,10-1:12800,1-10:840|7-10:2610|1-7:1300,1-7-10:12020,10 → 1 → 7:117300
202643031208,ツクシスプリント(B1),,1200,ダート,良,5,4,4,ジョイフルロック,牡4,56.0,岡村健司,1:14.8,1/2,,39.5,1.2,1,,,2026,43,03,12,8,10:2160,10:380|1:160|7:390,1-10:3320,10-1:12800,1-10:840|7-10:2610|1-7:1300,1-7-10:12020,10 → 1 → 7:117300
202643031208,ツクシスプリント(B1),,1200,ダート,良,6,8,11,ツウカイリアル,牡6,56.0,張田昂,1:14.9,クビ,,38.2,28.9,5,,,2026,43,03,12,8,10:2160,10:380|1:160|7:390,1-10:3320,10-1:12800,1-10:840|7-10:2610|1-7:1300,1-7-10:12020,10 → 1 → 7:117300
202643031208,ツクシスプリント(B1),,1200,ダート,良,7,5,5,サンガネーブ,牡6,56.0,野畑凌,1:15.2,1.1/2,,37.9,17.6,3,,,2026,43,03,12,8,10:2160,10:380|1:160|7:390,1-10:3320,10-1:12800,1-10:840|7-10:2610|1-7:1300,1-7-10:12020,10 → 1 → 7:117300
202643031208,ツクシスプリント(B1),,1200,ダート,良,8,2,2,ワラ,牡6,56.0,笠野雄大,1:15.9,3,,39.2,196.2,10,,,2026,43,03,12,8,10:2160,10:380|1:160|7:390,1-10:3320,10-1:12800,1-10:840|7-10:2610|1-7:1300,1-7-10:12020,10 → 1 → 7:117300
202643031208,ツクシスプリント(B1),,1200,ダート,良,9,3,3,オールフラッグ,牡7,56.0,川島正太,1:16.0,クビ,,38.9,51.0,8,,,2026,43,03,12,8,10:2160,10:380|1:160|7:390,1-10:3320,10-1:12800,1-10:840|7-10:2610|1-7:1300,1-7-10:12020,10 → 1 → 7:117300
202643031208,ツクシスプリント(B1),,1200,ダート,良,10,6,6,スクーバー,牡6,56.0,山中悠希,1:18.7,大,,42.8,82.4,9,,,2026,43,03,12,8,10:2160,10:380|1:160|7:390,1-10:3320,10-1:12800,1-10:840|7-10:2610|1-7:1300,1-7-10:12020,10 → 1 → 7:117300
202643031209,桜月特別(B1B2),,1600,ダート,良,1,8,8,タカラライナー,牡7,57.0,山中悠希,1:44.5,,,38.8,18.8,6,,,2026,43,03,12,9,8:1880,8:280|4:200|3:180,4-8:5470,8-4:13960,4-8:1450|3-8:770|3-4:640,3-4-8:6120,8 → 4 → 3:69960
202643031209,桜月特別(B1B2),,1600,ダート,良,2,4,4,ネイビースター,セ6,57.0,藤田凌,1:44.7,3/4,,38.8,6.1,4,,,2026,43,03,12,9,8:1880,8:280|4:200|3:180,4-8:5470,8-4:13960,4-8:1450|3-8:770|3-4:640,3-4-8:6120,8 → 4 → 3:69960
202643031209,桜月特別(B1B2),,1600,ダート,良,3,3,3,プラズマ,牡5,57.0,本橋孝太,1:44.7,アタマ,,38.2,4.9,3,,,2026,43,03,12,9,8:1880,8:280|4:200|3:180,4-8:5470,8-4:13960,4-8:1450|3-8:770|3-4:640,3-4-8:6120,8 → 4 → 3:69960
202643031209,桜月特別(B1B2),,1600,ダート,良,4,2,2,ケイアイメビウス,牡7,57.0,野畑凌,1:44.7,クビ,,38.4,21.1,7,,,2026,43,03,12,9,8:1880,8:280|4:200|3:180,4-8:5470,8-4:13960,4-8:1450|3-8:770|3-4:640,3-4-8:6120,8 → 4 → 3:69960
202643031209,桜月特別(B1B2),,1600,ダート,良,5,6,6,スターオブフェイス,牡7,57.0,笹川翼,1:44.8,クビ,,38.5,2.1,1,,,2026,43,03,12,9,8:1880,8:280|4:200|3:180,4-8:5470,8-4:13960,4-8:1450|3-8:770|3-4:640,3-4-8:6120,8 → 4 → 3:69960
202643031209,桜月特別(B1B2),,1600,ダート,良,6,5,5,ラティサワー,牡5,57.0,御神本訓,1:45.0,1,,39.5,4.5,2,,,2026,43,03,12,9,8:1880,8:280|4:200|3:180,4-8:5470,8-4:13960,4-8:1450|3-8:770|3-4:640,3-4-8:6120,8 → 4 → 3:69960
202643031209,桜月特別(B1B2),,1600,ダート,良,7,1,1,クフィール,牡6,55.0,川島正太,1:45.4,2,,39.9,68.6,8,,,2026,43,03,12,9,8:1880,8:280|4:200|3:180,4-8:5470,8-4:13960,4-8:1450|3-8:770|3-4:640,3-4-8:6120,8 → 4 → 3:69960
202643031209,桜月特別(B1B2),,1600,ダート,良,8,7,7,ワガンセ,牡7,57.0,岡村健司,1:46.0,3,,40.5,10.6,5,,,2026,43,03,12,9,8:1880,8:280|4:200|3:180,4-8:5470,8-4:13960,4-8:1450|3-8:770|3-4:640,3-4-8:6120,8 → 4 → 3:69960
202643031210,マーチスプリント(B2),,1200,ダート,良,1,8,11,マイレレイ,牡7,56.0,笹川翼,1:14.6,,,38.2,2.3,1,,,2026,43,03,12,10,11:230,11:110|10:120|8:140,10-11:650,11-10:1130,10-11:250|8-11:210|8-10:390,8-10-11:670,11 → 10 → 8:3450
202643031210,マーチスプリント(B2),,1200,ダート,良,2,8,10,ゴールデンスイープ,牝5,51.0,▲山本大翔,1:14.9,1.1/2,,37.3,5.1,3,,,2026,43,03,12,10,11:230,11:110|10:120|8:140,10-11:650,11-10:1130,10-11:250|8-11:210|8-10:390,8-10-11:670,11 → 10 → 8:3450
202643031210,マーチスプリント(B2),,1200,ダート,良,3,7,8,ブライトフラッシュ,牡4,56.0,本橋孝太,1:15.2,1.1/2,,39.0,3.3,2,,,2026,43,03,12,10,11:230,11:110|10:120|8:140,10-11:650,11-10:1130,10-11:250|8-11:210|8-10:390,8-10-11:670,11 → 10 → 8:3450
202643031210,マーチスプリント(B2),,1200,ダート,良,4,6,7,フォトスフィア,牡7,56.0,山中悠希,1:15.3,3/4,,37.9,162.8,9,,,2026,43,03,12,10,11:230,11:110|10:120|8:140,10-11:650,11-10:1130,10-11:250|8-11:210|8-10:390,8-10-11:670,11 → 10 → 8:3450
202643031210,マーチスプリント(B2),,1200,ダート,良,5,4,4,フミバレンタイン,牝7,54.0,御神本訓,1:15.3,ハナ,,37.7,14.7,6,,,2026,43,03,12,10,11:230,11:110|10:120|8:140,10-11:650,11-10:1130,10-11:250|8-11:210|8-10:390,8-10-11:670,11 → 10 → 8:3450
202643031210,マーチスプリント(B2),,1200,ダート,良,6,1,1,マイベネラブル,牡5,56.0,野畑凌,1:15.4,クビ,,37.2,29.3,8,,,2026,43,03,12,10,11:230,11:110|10:120|8:140,10-11:650,11-10:1130,10-11:250|8-11:210|8-10:390,8-10-11:670,11 → 10 → 8:3450
202643031210,マーチスプリント(B2),,1200,ダート,良,7,3,3,トールハンマー,牡4,56.0,本田正重,1:15.4,クビ,,38.6,9.4,4,,,2026,43,03,12,10,11:230,11:110|10:120|8:140,10-11:650,11-10:1130,10-11:250|8-11:210|8-10:390,8-10-11:670,11 → 10 → 8:3450
202643031210,マーチスプリント(B2),,1200,ダート,良,8,5,5,ビッグバンド,セ9,56.0,澤田龍哉,1:15.4,ハナ,,36.8,198.8,10,,,2026,43,03,12,10,11:230,11:110|10:120|8:140,10-11:650,11-10:1130,10-11:250|8-11:210|8-10:390,8-10-11:670,11 → 10 → 8:3450
202643031210,マーチスプリント(B2),,1200,ダート,良,9,7,9,スパイオンハート,牝5,54.0,町田直希,1:15.5,1/2,,38.5,13.4,5,,,2026,43,03,12,10,11:230,11:110|10:120|8:140,10-11:650,11-10:1130,10-11:250|8-11:210|8-10:390,8-10-11:670,11 → 10 → 8:3450
202643031210,マーチスプリント(B2),,1200,ダート,良,10,2,2,ボルドーネセバル,牡6,54.0,△所蛍,1:15.6,1/2,,37.2,234.1,11,,,2026,43,03,12,10,11:230,11:110|10:120|8:140,10-11:650,11-10:1130,10-11:250|8-11:210|8-10:390,8-10-11:670,11 → 10 → 8:3450
202643031210,マーチスプリント(B2),,1200,ダート,良,11,6,6,カゲマル,牡6,56.0,張田昂,1:16.4,4,,40.3,25.3,7,,,2026,43,03,12,10,11:230,11:110|10:120|8:140,10-11:650,11-10:1130,10-11:250|8-11:210|8-10:390,8-10-11:670,11 → 10 → 8:3450
202643031211,ネクストスター東日本重賞,,1200,ダート,良,1,2,2,メイクセンス,牡3,56.0,本田正重,1:14.6,,,38.0,11.0,6,,,2026,43,03,12,11,2:1100,2:190|4:160|6:130,2-4:2650,2-4:6030,2-4:670|2-6:300|4-6:280,2-4-6:1490,2 → 4 → 6:16590
202643031211,ネクストスター東日本重賞,,1200,ダート,良,2,4,4,デンテブリランテ,牡3,56.0,藤田凌,1:14.8,1,,38.0,4.9,4,,,2026,43,03,12,11,2:1100,2:190|4:160|6:130,2-4:2650,2-4:6030,2-4:670|2-6:300|4-6:280,2-4-6:1490,2 → 4 → 6:16590
202643031211,ネクストスター東日本重賞,,1200,ダート,良,3,6,6,アトレーヴフェイス,牡3,56.0,張田昂,1:15.0,3/4,,38.6,3.3,1,,,2026,43,03,12,11,2:1100,2:190|4:160|6:130,2-4:2650,2-4:6030,2-4:670|2-6:300|4-6:280,2-4-6:1490,2 → 4 → 6:16590
202643031211,ネクストスター東日本重賞,,1200,ダート,良,4,5,5,グルーヴィン,牡3,56.0,笹川翼,1:15.2,1,,38.3,5.7,5,,,2026,43,03,12,11,2:1100,2:190|4:160|6:130,2-4:2650,2-4:6030,2-4:670|2-6:300|4-6:280,2-4-6:1490,2 → 4 → 6:16590
202643031211,ネクストスター東日本重賞,,1200,ダート,良,5,3,3,バーバリオン,牡3,56.0,安藤洋一,1:15.3,3/4,,39.1,4.8,2,,,2026,43,03,12,11,2:1100,2:190|4:160|6:130,2-4:2650,2-4:6030,2-4:670|2-6:300|4-6:280,2-4-6:1490,2 → 4 → 6:16590
202643031211,ネクストスター東日本重賞,,1200,ダート,良,6,8,9,ノースラノビア,牝3,54.0,岡村健司,1:16.0,3,,38.7,68.5,9,,,2026,43,03,12,11,2:1100,2:190|4:160|6:130,2-4:2650,2-4:6030,2-4:670|2-6:300|4-6:280,2-4-6:1490,2 → 4 → 6:16590
202643031211,ネクストスター東日本重賞,,1200,ダート,良,7,7,7,フークアンビション,牡3,56.0,野畑凌,1:16.0,クビ,,39.2,26.1,7,,,2026,43,03,12,11,2:1100,2:190|4:160|6:130,2-4:2650,2-4:6030,2-4:670|2-6:300|4-6:280,2-4-6:1490,2 → 4 → 6:16590
202643031211,ネクストスター東日本重賞,,1200,ダート,良,8,1,1,ベイビークエスト,牡3,56.0,御神本訓,1:16.9,4,,41.1,4.9,3,,,2026,43,03,12,11,2:1100,2:190|4:160|6:130,2-4:2650,2-4:6030,2-4:670|2-6:300|4-6:280,2-4-6:1490,2 → 4 → 6:16590
202643031211,ネクストスター東日本重賞,,1200,ダート,良,9,8,8,デーレーシトロン,牡3,56.0,本橋孝太,1:17.6,3,,40.8,47.8,8,,,2026,43,03,12,11,2:1100,2:190|4:160|6:130,2-4:2650,2-4:6030,2-4:670|2-6:300|4-6:280,2-4-6:1490,2 → 4 → 6:16590
202644031208,C2六七,,1200,ダート,良,1,6,6,キタノマティーニ,牝5,54.0,矢野貴之,1:13.8,,,38.2,3.5,3,,,2026,44,03,12,8,6:350,6:120|5:120|7:100,5-6:500,6-5:1130,5-6:270|6-7:180|5-7:190,5-6-7:450,6 → 5 → 7:2920
202644031208,C2六七,,1200,ダート,良,2,5,5,クチャモザクワジャ,牡7,56.0,和田譲治,1:13.8,クビ,,37.8,2.6,1,,,2026,44,03,12,8,6:350,6:120|5:120|7:100,5-6:500,6-5:1130,5-6:270|6-7:180|5-7:190,5-6-7:450,6 → 5 → 7:2920
202644031208,C2六七,,1200,ダート,良,3,6,7,コトリノサエズリ,牝4,54.0,藤本現暉,1:14.2,2,,38.5,3.0,2,,,2026,44,03,12,8,6:350,6:120|5:120|7:100,5-6:500,6-5:1130,5-6:270|6-7:180|5-7:190,5-6-7:450,6 → 5 → 7:2920
202644031208,C2六七,,1200,ダート,良,4,4,4,キテツ,牡4,56.0,吉井章,1:14.7,2.1/2,,38.2,10.6,4,,,2026,44,03,12,8,6:350,6:120|5:120|7:100,5-6:500,6-5:1130,5-6:270|6-7:180|5-7:190,5-6-7:450,6 → 5 → 7:2920
202644031208,C2六七,,1200,ダート,良,5,8,10,シルエットライド,牡4,55.0,☆佐野遥久,1:14.9,3/4,,38.2,17.7,5,,,2026,44,03,12,8,6:350,6:120|5:120|7:100,5-6:500,6-5:1130,5-6:270|6-7:180|5-7:190,5-6-7:450,6 → 5 → 7:2920
202644031208,C2六七,,1200,ダート,良,6,2,2,マイネルサンテ,牡6,56.0,鷹見陸,1:14.9,クビ,,38.6,50.5,8,,,2026,44,03,12,8,6:350,6:120|5:120|7:100,5-6:500,6-5:1130,5-6:270|6-7:180|5-7:190,5-6-7:450,6 → 5 → 7:2920
202644031208,C2六七,,1200,ダート,良,7,7,8,タガノサダフ,牡4,56.0,高野誠毅,1:15.0,クビ,,39.3,90.4,9,,,2026,44,03,12,8,6:350,6:120|5:120|7:100,5-6:500,6-5:1130,5-6:270|6-7:180|5-7:190,5-6-7:450,6 → 5 → 7:2920
202644031208,C2六七,,1200,ダート,良,8,8,11,ゼーブルージュ,牝4,54.0,仲原大生,1:15.3,1.1/2,,38.1,157.4,11,,,2026,44,03,12,8,6:350,6:120|5:120|7:100,5-6:500,6-5:1130,5-6:270|6-7:180|5-7:190,5-6-7:450,6 → 5 → 7:2920
202644031208,C2六七,,1200,ダート,良,9,1,1,ユウユウスターリー,牝8,53.0,☆谷内貫太,1:15.3,アタマ,,38.8,24.8,6,,,2026,44,03,12,8,6:350,6:120|5:120|7:100,5-6:500,6-5:1130,5-6:270|6-7:180|5-7:190,5-6-7:450,6 → 5 → 7:2920
202644031208,C2六七,,1200,ダート,良,10,3,3,チュウオーハグラー,牡4,56.0,千田洋,1:15.3,クビ,,38.4,102.2,10,,,2026,44,03,12,8,6:350,6:120|5:120|7:100,5-6:500,6-5:1130,5-6:270|6-7:180|5-7:190,5-6-7:450,6 → 5 → 7:2920
202644031208,C2六七,,1200,ダート,良,11,7,9,サマーツアー,牡4,56.0,東原悠善,1:15.4,クビ,,38.5,47.1,7,,,2026,44,03,12,8,6:350,6:120|5:120|7:100,5-6:500,6-5:1130,5-6:270|6-7:180|5-7:190,5-6-7:450,6 → 5 → 7:2920
202644031209,アクアマリン賞競走(B2),,2000,ダート,良,1,4,4,セイエイ,牡4,56.0,吉井章,2:11.4,,,37.3,1.1,1,,,2026,44,03,12,9,4:110,4:110|5:230,4-5:430,4-5:600,4-5:270|2-4:280|2-5:990,2-4-5:1730,4 → 5 → 2:3830
